0.06708554468168379,0.008057751360829226,0.0041933561084489309,0.0028007290438901967,0.0028007290438901967,0.0022280499332317017,0.015542038774378968,0.097759346227108218,0.079103821800747973,0.32338635998927745,0.4344922147845191,0.46768252375669589,0.29426971318477813,0.37600601859086547,0.42377763012848241,0.35596484929360317,0.48021436953940816,0.48035236863295239,0.34786773618750172,0.47819249982393819,0.43319435510906251,0.31795794839097707,0.47366270034007102,0.48990749825985053,0.47791310825012606,0.47976622672579866,0.4607005997460133,0.46971623080295505
0.046306258911221761,0.10223290920320177,0.0033380472216187895,0.0028007290438901967,0.0028007290438901967,0.0028007290438901967,0.0022280499332317017,0.02005410199941747,0.043927026752656986,0.016487551250429944,0.28023216918792715,0.29502976080264698,0.41665400435945499,0.34703098466936716,0.14792457683583057,0.01821848612925616,0.034178510525945741,0.47315942094478564,0.43533710846334828,0.45914519134646126,0.39214800051001691,0.41376596888039524,0.4266035729329487,0.35562313549335728,0.45325357812090084,0.45604593599330179,0.44118381700406978,0.46069421778063691
0.0022280499332317017,0.0022280499332317017,0.0028007290438901967,0.0028007290438901967,0.0022280499332317017,0.0031291880984290889,0.039816897590690237,0.27777221474840758,0.32102570391851115,0.027304173429428934,0.075246944640970148,0.029226534645868593,0.055134957693072126,0.42618140006230387,0.30833871210864294,0.4462590052987685,0.43508038652654746,0.43665211924443337,0.47090259676801027,0.45451780766028355,0.4791278984207803,0.43827759120495696,0.44345159527264372,0.47925040972592831,0.47925040972592831,0.46971235302135961,0.44675388041139896,0.44682792350342104
0.0028007290438901967,0.0033380472216187887,0.0033380472216187895,0.0028007290438901967,0.0028007290438901967,0.0022280499332317017,0.0029321452773252549,0.049492376908799568,0.26918130788695016,0.073857932829161213,0.094186782705264455,0.28179305032419094,0.32388294042462312,0.46002355709870763,0.46024196719609883,0.38576338602605759,0.24325013817913638,0.41317564707378102,0.31149733731790979,0.44518385824719081,0.465384240663131,0.4251284260156114,0.49002887499637204,0.50000000000000011,0.50000000000000011,0.4834855008163006,0.43482045878053988,0.42708372517167026
0.00509472306718087,0.0028007290438901967,0.0028007290438901967,0.0028007290438901967,0.0028007290438901967,0.0028007290438901967,0.020660641481101132,0.35808791547730373,0.015502913302153956,0.1013009729266271,0.015601021041056382,0.34247795594207431,0.30467733433398148,0.47996575882902315,0.3969789926105155,0.4081142178890263,0.48969327157119158,0.48995751549752053,0.46036855242408209,0.46961270252552695,0.50000000000000011,0.44936057412338432,0.4697123530213595,0.48996834188571753,0.48033130305798638,0.48047390798891249,0.45514462540083828,0.46353023376471159
0.00509472306718087,0.0028007290438901967,0.0028007290438901967,0.0028007290438901967,0.0028007290438901967,0.0028007290438901967,0.0038251742387581411,0.091176235467049754,0.024627800262056462,0.18857389792754967,0.30332064067322706,0.066433132147353094,0.090238947331442526,0.27051400255499508,0.024600493240384821,0.28797568072164864,0.34623560640259604,0.035403851987766612,0.44062906224685222,0.44060994927535985,0.4404814798470984,0.44675156550303324,0.46964380804210348,0.5,0.45848415237780465,0.46961270252552695,0.46029568646005403,0.46923549920002533
0.0072592576209666781,0.0099294899837468597,0.064572381450445429,0.0028007290438901967,0.0028007290438901967,0.0028007290438901967,0.021643593227618576,0.028529407823394526,0.026899155512308117,0.4217504514716488,0.44645162266864225,0.34402895559319946,0.29528150461601038,0.31989280570466971,0.37329054542643947,0.33840923053194871,0.40549850936666365,0.39753267566861317,0.44693484343073114,0.43515537525513748,0.4633871544245744,0.46644835420681757,0.48192697275497726,0.46643962985436865,0.5,0.48323436822428506,0.48323436822428506,0.48990474190956784
0.18438645800953687,0.012310240699271014,0.0033380472216187887,0.0033380472216187895,0.0028007290438901967,0.019519522791336535,0.21815026624951689,0.21062214239818872,0.3426994337402946,0.062030837519147168,0.11571441730499651,0.34058727189969307,0.41160157823412974,0.28044857242303622,0.25056145666914631,0.43198180804570391,0.43529812731981504,0.48331759080182729,0.4741993875166241,0.48730972671738321,0.4615025034419446,0.44807816965020358,0.44928295777196375,0.5,0.45852894279287387,0.46765242960906989,0.48734943314109663,0.48027536816211736
0.092723507294108415,0.023486522633932805,0.025521175038209373,0.0028007290438901967,0.0028007290438901967,0.0028007290438901967,0.031560393651344963,0.3311879031859189,0.374370831452641,0.14958955352872408,0.2094278034194465,0.082549346040246899,0.39763325663187132,0.3475195615647434,0.345283449385412,0.34517709693292281,0.45010556616590747,0.45017617224454687,0.46035652614661426,0.46965009295965232,0.48323888350432426,0.4872877211386033,0.47380530360703166,0.47484649369078397,0.477013251819426,0.5,0.48990749825985064,0.47380530360703166
0.0086349310478130836,0.0028007290438901967,0.0028007290438901967,0.0028007290438901967,0.0028007290438901967,0.0033380472216187887,0.033639923274368558,0.024720207561021237,0.053205882792687939,0.32905412859659672,0.33102136669326165,0.3235320354595142,0.46027332645763619,0.46018335139560756,0.48037907101061467,0.48037907101061478,0.46044315097568767,0.46026048125190339,0.45507412991623103,0.43191598932912917,0.45555089438914337,0.46933474016684301,0.46368263511707719,0.44848304302975883,0.45435135012031175,0.47351815902252287,0.45405935916328005,0.48013822753850305
