0.048013545484637148,0.034675744509661037,0.055002343055176518,0.073238746580404038,0.016404954206829393,0.036316116549433723,0.036837459541704878,0.036316116549433793,0.019398682874201198,0.61544184246595102,0.63062204818047252,0.62053370120526963,0.64430533796021772,0.58389529719495481,0.56943851380272781,0.018868468672097877,0.018868468672097877,0.018868468672097877,0.018868468672097877,0.59556325974725954,0.55156475037940267,0.52344742670785549,0.50673318290768876,0.036316116549433793,0.59556325974725954,0.6692418972564369,0.6692418972564369,0.6692418972564369,0.6692418972564369
0.093010184716207714,0.033981533516154884,0.033981533516154884,0.013346679074807164,0.03734299934728736,0.036837459541704878,0.054161111459244543,0.036837459541704878,0.018868468672097877,0.65538155918414776,0.071482191110823975,0.45117871937248244,0.63929573901771675,0.6692418972564369,0.6692418972564369,0.6692418972564369,0.6692418972564369,0.014385573439500924,0.63929573901771675,0.63929573901771675,0.63929573901771675,0.63929573901771675,0.63929573901771675,0.63929573901771675,0.63929573901771675,0.63929573901771675,0.63929573901771675,0.6692418972564369,0.63929573901771675
0.048437486317574011,0.061052836827283519,0.062372410426666587,0.038402508593603439,0.036837459541704878,0.03734299934728736,0.070455015260801446,0.03734299934728736,0.03734299934728736,0.063737410279048098,0.070455015260801446,0.054129584933429994,0.45662100363728514,0.55005866054088359,0.57752088551927483,0.61080968538912483,0.61080968538912483,0.61080968538912483,0.10949600467767606,0.17353005607708716,0.10949600467767606,0.66464829793036351,0.67450335168304354,0.074856946390155041,0.52127491059149511,0.71003529856493641,0.65444955536115934,0.65390429131328909,0.61621190493860034
0.073000370631265507,0.055150694532591471,0.1210737832909486,0.03734299934728736,0.036837459541704878,0.085511616644115052,0.036316116549433793,0.036316116549433793,0.019398682874201198,0.54163859261419411,0.013874120276349471,0.03734299934728736,0.03734299934728736,0.03734299934728736,0.03734299934728736,0.03734299934728736,0.49635170112515886,0.49120919390281248,0.72059308249519949,0.72059308249519949,0.67450335168304354,0.72059308249519949,0.67450335168304354,0.72059308249519949,0.72059308249519949,0.72059308249519949,0.95865324707120547,0.95865324707120547,0.95865324707120547
0.096885451605537382,0.068217120991764482,0.054129584933429994,0.069207602843027322,0.03734299934728736,0.03734299934728736,0.03734299934728736,0.03734299934728736,0.03734299934728736,0.019398682874201198,0.019398682874201198,0.019398682874201198,0.03734299934728736,0.056210762323006251,0.038402508593603439,0.038402508593603439,0.52886912231283512,0.01994547158523198,0.054649608199833714,0.014385573439500924,0.014385573439500924,0.58907145826334328,0.5524709556680939,0.58298856356543416,0.86478432335709754,0.7082049226170799,0.71515031965078779,0.71515031965078779,0.71515031965078779
0.1100343377355507,0.062828216941802739,0.056210762323006251,0.056210762323006251,0.038402508593603439,0.036837459541704878,0.03734299934728736,0.54577648913535759,0.506774764359465,0.58053460228540665,0.61589287212164789,0.61589287212164789,0.033874216470072382,0.55472157760006646,0.51360947726300832,0.036316116549433723,0.51741307377772061,0.036316116549433723,0.036740910364483882,0.64430533796021772,0.71989717995440428,0.67415134904717555,0.67415134904717555,0.71989717995440428,0.71989717995440428,0.67415134904717555,0.71989717995440428,0.62766498847452779,0.67610709019000237
0.053137321032191612,0.15798648779143143,0.086451260143069308,0.038402508593603439,0.037342999347287298,0.037342999347287298,0.036837459541704878,0.03734299934728736,0.03734299934728736,0.038402508593603439,0.038402508593603439,0.56562038020321681,0.03586777455167775,0.012222937721860111,0.050178211928264861,0.050178211928264861,0.036837459541704878,0.6201727297080184,0.64430533796021794,0.64430533796021794,0.64430533796021794,0.67450335168304354,0.67450335168304354,0.67450335168304354,0.67450335168304354,0.67450335168304354,0.67450335168304354,0.67450335168304354,0.67450335168304354
0.040613159765577889,0.036497388680035027,0.054129584933429994,0.053137321032191577,0.038402508593603439,0.037342999347287298,0.036316116549433793,0.036316116549433793,0.036316116549433793,0.019398682874201198,0.038851707177674721,0.56793109988810431,0.5654970299521701,0.56793109988810431,0.56793109988810431,0.59999911325091748,0.56793109988810431,0.55595666023674839,0.54840474360214631,0.57366580161188796,0.6164321837371749,0.62404485260230658,0.88865393640301749,0.88865393640301749,0.92972843262015481,0.92972843262015481,0.92972843262015481,0.92972843262015481,0.92972843262015481
0.093791926777996415,0.14442792036294566,0.037342999347287298,0.03734299934728736,0.03734299934728736,0.036316116549433723,0.036837459541704878,0.036316116549433793,0.019398682874201198,0.018868468672097877,0.072763514826995238,0.072763514826995238,0.037342999347287298,0.037342999347287298,0.55156475037940267,0.56943851380272781,0.49454280904003578,0.0039379362804007464,0.0030926722924013756,0.61029306683329454,0.88549440271211,0.81637371720971441,0.86515593251152212,0.75585520637881876,0.73701516675906908,0.47694877484872844,0.65396251237608216,0.86515593251152212,0.88883143063553349
0.042254262736256841,0.055529573303645045,0.031816923257962766,0.03734299934728736,0.03734299934728736,0.03734299934728736,0.038402508593603439,0.013874120276349471,0.019398682874201198,0.53687537587156986,0.53270277500790852,0.52344742670785549,0.54072800821617806,0.031816923257962766,0.49938660496330839,0.50200803232164082,0.094800322003215684,0.29484065166919532,0.27659442232595211,0.46346534774623432,0.65359049031871685,0.60826722350286233,0.59145584769512649,0.61103708597204098,0.52127491059149511,0.61257433577653186,0.56761307938575079,0.60826722350286233,0.86567611459576777
